duration,src_bytes,dst_bytes,packet_rate,syn_flag,ack_flag,label
0.005829608006192542,169.76624091840404,325.807255830608,44.06205469379974,0,1,0
0.012934337306969069,312.03060600871413,230.9908655330532,47.199659285386545,1,1,0
0.02785288463743072,159.37077428723666,268.9779693158886,25.48054279583973,0,0,0
0.08519148633194726,158.62616243690852,190.390199507435,56.140513150672575,0,0,0
0.09856724859399167,147.80395098755082,409.14410615136774,36.898304958256645,0,1,0
0.00034882045908253236,227.99058809653803,475.7806406056233,52.00059128592865,1,1,0
0.03574380796692779,207.13106963344413,344.5278731258501,41.287602710729104,1,1,0
0.027013666045933568,254.33794885132824,358.5403368808289,49.13132760806267,1,1,0
0.012558366913791225,233.56298330386772,287.28318886309046,59.584273663276164,0,1,0
0.006384019577282341,130.98050766379663,170.44381090733089,45.62815749870839,1,1,0
0.020595428993121626,159.63611149948147,232.48281674982456,42.60341735802967,0,0,0
0.14315605613455748,268.2664374137911,262.7692360853195,50.02580043612054,1,1,0
0.01951919014407372,189.83508777115975,269.1795191589796,43.575147302380756,1,1,0
0.0365726402880076,259.37959090090067,250.76850971437727,40.581839878702056,0,1,0
0.060704348844042744,192.51595260423414,303.82026468572536,68.66589345067723,1,0,0
0.02259872494834812,151.61717858557392,231.98647291743876,31.45154970293994,1,0,0
0.178389906914585,184.8369611166647,473.4179296495703,56.53858130599608,0,1,0
0.1641004932270699,151.5975102225152,190.7700788002998,48.64400131031627,1,0,0
0.014503064749610266,171.7223618798788,370.98476352180404,41.741653512288636,0,1,0
0.034382963923192365,210.0462853282623,279.051623187049,53.47400886020579,0,1,0
0.01789652300395234,225.58025451845103,337.0238476209479,50.34404888947174,1,0,0
0.016762483819054087,120.4904338372851,340.64918937421,63.20530079292391,1,0,0
0.0018792238882761267,199.1315996245451,312.5634584096524,38.65497824510591,0,1,0
0.04702460354912966,170.6692132220124,209.33034019203006,44.83860749427561,1,0,0
0.034925981641481925,167.57925955205937,273.4368199703926,60.116024143737675,0,1,0
0.002642554369019624,206.63423095665385,313.52762177594747,47.95038178587126,0,0,0
0.01633129605051847,172.4774063655394,308.5147068227296,55.467530782402314,0,0,0
0.11944304755446702,269.1068997423337,218.1494420174379,62.14802943906082,0,1,0
0.013693027607103853,259.40309381255304,403.2969967233253,55.62191762598506,0,1,0
0.007826543049273488,259.091414697102,100.51412592658554,43.888679418516034,0,0,0
0.033613605473681814,175.25449022548491,279.99000897882894,46.49008421731402,1,1,0
0.212201849130763,151.8750582540339,226.2944995851505,62.23284526781113,1,0,0
0.013857240677986311,204.1014964694058,314.5732333087354,51.55212081369066,0,1,0
0.055757750514864673,192.48258168568665,381.3380684803541,47.962756257400095,1,1,0
0.07169438131197314,169.55884187883174,187.44247910583374,53.836099789018746,0,1,0
0.01356665861679029,141.21327766665192,488.28841858307555,37.15771924700046,1,1,0
0.06513744642461582,197.92410153659642,316.14789095662894,47.63247158489547,0,1,0
0.0229261399632152,179.79652748737632,330.53791920763746,49.21464303016116,1,1,0
0.050025187386588565,234.41735185190097,184.81965317220698,49.05117019984778,0,1,0
0.050191891356881915,233.25530257607397,296.27462493332195,46.0573248053997,0,1,0
0.03836926249761744,255.03999027113585,377.7339857214314,46.91199681846588,1,1,0
0.0047314579405810485,137.0352224059981,316.7937257774942,48.8603208776577,1,0,0
0.09018223971231486,220.05291538468163,311.21564589815335,64.60277752314789,0,1,0
0.019340514683369833,163.62671468831638,295.85123450572894,27.969045334262166,0,1,0
0.010321605330377827,138.97928945944577,189.75999266692628,56.98972857461781,1,0,0
0.0020814879897172603,178.5698881525645,189.30330631492373,49.13234730904191,0,1,0
0.04468892022972917,253.43524900673088,393.54617013125676,49.38198527154786,1,1,0
0.05659258671336745,181.3840823214758,370.5829364754475,45.9380494310706,0,1,0
0.000836347377923531,278.2727329979556,382.42169379738266,55.01807813908406,0,1,0
0.03588152922747442,227.44392577601667,234.17439649563042,59.5020703079443,0,1,0
0.012841207352747883,180.29547605097116,287.3945791064865,31.038030539486627,0,1,0
0.0518062170773846,258.0024214453204,398.5440148800916,70.93939461323068,0,1,0
0.009580211126956688,222.26983860571428,201.7075740192288,51.44121699408935,0,1,0
0.058710626378385956,153.37203057766473,390.3905926042613,51.09686050601534,1,1,0
0.02444793504905509,292.94013177902576,253.07843259008857,36.057840877611326,0,1,0
0.13801719089021536,212.97394115432382,231.58133596523962,44.28996975132981,0,0,0
0.0073972206719639475,200.93980959927458,297.446696015479,63.59066950424962,0,1,0
0.02085662169975859,157.2233665047192,210.63984727105625,50.68676591766455,0,0,0
0.006022214251849821,258.9769133803869,148.2485124402353,54.1575798248039,0,0,0
0.1293095198575362,225.86377136806533,306.08237493191655,45.38808370587872,1,1,0
0.10491668535804971,231.46190901476206,342.7412616305111,69.70767305079008,0,1,0
0.014916368503074446,174.62343282371157,397.22321381100437,48.46739051727387,1,0,0
0.05393813695219573,241.70502859550342,348.5579770537189,61.30510868463719,0,1,0
0.08497420363196106,245.59067967854008,457.2317747866165,48.4872932068286,1,1,0
0.040506618034325405,166.56108806094386,408.88599805891863,53.475363991108054,0,1,0
0.037713970509697305,129.15049301595045,359.0463001349292,53.521996173817286,0,1,0
0.013843852271895158,229.0686529669462,337.4895060284794,59.245677822588206,0,0,0
0.004886307023747037,121.33265251971301,398.4081746458585,57.38771046949336,0,1,0
0.11375616125972615,207.60078889188895,122.95823109371742,45.25930943225752,0,1,0
0.11533872138242135,177.63774476063463,261.595436698964,61.59038555334003,0,1,0
0.05013349597414424,260.93326053944605,151.32151624314315,40.09861495601338,0,1,0
0.020702325490566196,180.35780546163963,353.04781059088793,38.164547486089546,0,1,0
0.0214783807905822,255.3636486001902,240.57888980712812,47.08581980969635,0,1,0
0.06472327148635591,174.28952778184868,541.5722513870435,53.9340120275167,0,1,0
0.11370486745536262,249.99955025298055,258.56593614633755,39.77741767991671,0,1,0
0.10905662846983066,303.0170771918416,308.50905319060183,49.22170026097298,1,1,0
0.07567810959654517,146.59764308168798,267.8186772649867,36.15235541674097,0,0,0
0.051365534678385255,214.6017860865454,260.8935009484898,47.30438434523356,0,1,0
0.004394586309804203,337.43912079550324,200.27824929349612,59.71836793261904,0,1,0
0.008814710734170575,203.32944134514608,197.588047204722,41.56405944228344,1,1,0
0.11441152500887529,203.0894135114824,125.6405598181612,37.78333847565916,0,1,0
0.04662469734827948,239.424947367551,343.63698422427507,53.786248408023255,1,1,0
0.00046198028054972046,202.0540432047377,266.0282586777615,42.12408719074581,1,1,0
0.005349845071797466,114.63870027147237,454.69025808341166,74.22852419921053,0,1,0
0.05445811936451205,256.6143687419469,200.4687852746203,51.919872256228274,0,0,0
0.00025372185258985017,99.85257930674037,418.1051616123956,60.246272018976384,1,1,0
0.008765790805209953,179.1604174430829,425.78074682812166,36.85325372802864,0,0,0
0.03978489230694659,260.3712874578324,402.1634533200385,54.57368666816899,1,0,0
0.058865764332740635,182.17287856786072,318.7837848372414,39.939055108735054,0,1,0
0.052772074106762434,165.3151753767798,272.94354198244787,48.20891808922556,1,1,0
0.012697493365401226,243.96319525832803,402.08541575498276,42.47729262717628,1,0,0
0.062270864444926945,157.44426065828065,236.68294857298542,60.39705084680712,0,1,0
0.013541187952640296,138.88871402040232,321.6566076356576,53.21151613623621,0,1,0
0.019681745445904224,213.72569937466417,296.50016431822985,51.17410236951538,0,0,0
0.06861787758328954,190.85383507937044,228.68665098431848,63.610618706981,0,1,0
0.0524386907151384,137.8163442905579,322.2437577827443,50.15865421018156,0,0,0
0.09459780387317006,231.8476269997435,359.34706012744095,60.30386807249995,1,1,0
0.05359066440848812,223.2243802788617,225.53374324488192,68.00596278859432,0,0,0
0.042002215279362876,182.01224916971842,336.809614969268,51.401487789210826,1,0,0
0.004917853072420524,185.43339969375268,121.67774500801494,52.59534863109689,0,1,0
0.022920815360351003,223.51963710045783,216.0675727151813,59.54546610963624,0,1,0
0.015408007392941559,259.5180709876033,263.4123421697635,64.36755685538552,0,0,0
0.013985010183121064,185.86033949453375,328.5869789572893,51.282045246270535,1,0,0
0.1806154703081463,232.73442465040722,369.54517997072435,43.625657797320955,0,1,0
0.02496937485200119,228.26001085422996,306.625831293107,58.6656792799183,0,1,0
0.11130276056242615,243.96536463544882,345.3276587591997,55.71673957875824,0,1,0
0.04986671928682416,201.96545993717328,287.153447738446,58.569541939321844,0,1,0
0.07919126263442,154.3837242966821,332.3798514326639,56.98741506948833,0,1,0
0.03492176621943852,176.87504234000153,328.1527253302967,52.067664996442815,0,1,0
0.04300779513207925,217.14267328908238,259.2783499492595,52.64592175395736,1,1,0
0.03391467166708467,290.92321891907966,271.56960987621824,57.022450677233095,1,1,0
0.010860744766261926,175.79901884018608,348.01017378809746,35.504726076891615,1,1,0
0.06408809015329019,240.23937217636995,444.9670246913121,63.29680445061896,0,0,0
0.01647886841831315,183.597177466162,396.5454865047456,54.49978849218739,0,1,0
0.0012308240540344307,205.52343779430677,209.67071551060798,41.53864616340577,0,1,0
0.0518484393147637,275.7698374631796,209.95346086192714,51.85113978249783,0,1,0
0.009746678511241134,238.21462907102165,257.14949209853893,63.1859009119738,1,0,0
0.14105415736366517,137.93503636295216,307.91370703020755,52.902768015999975,1,1,0
0.15387812063940118,171.37624880942045,303.86050055794556,42.67943527939892,0,0,0
0.12317549423169208,262.81106722206795,399.2224221542679,37.255076219175905,0,1,0
0.023114369824868336,207.09390213142476,403.60906446774203,74.64893202347331,1,0,0
0.0007788657685972192,142.55799401920683,300.45324675324076,32.61084073238027,0,1,0
0.1317761728665945,159.05237775131394,281.78427389113006,53.369134598002745,0,0,0
0.027946913852653067,235.1746761355586,341.33971458300795,44.13471057594262,1,1,0
0.17004210080610282,249.7205140608815,385.05610560412083,60.42440101925705,0,1,0
0.16568677380651028,200.89276507410872,344.19494479820384,37.83692302632417,0,1,0
0.09586935085897096,323.7656900468051,265.4763357287433,66.08370594897372,0,1,0
0.017438803408608015,241.20761817278193,251.01969106341417,48.749382302007,0,1,0
0.02431459660493468,187.82594651835498,211.15170252274203,47.79856304696121,0,1,0
0.09523633262390399,159.2146975950328,315.4789478076202,46.8673534418123,1,1,0
0.019057311571535854,151.25578476804793,349.84960786557497,44.07406387669817,0,1,0
0.00928593081478774,216.77106602401847,358.78761545035655,46.31298921983933,0,0,0
0.04068684960301139,175.56114775432965,392.1408295803918,57.183539778181476,0,0,0
0.1375646735403521,283.6871876991712,418.4247680529546,32.78270644693856,0,0,0
0.05954127988789686,273.315590145893,190.00274818581312,42.51017622991747,1,0,0
0.04220561682178278,231.65332737486136,332.3809946745062,64.95139340841847,0,1,0
0.005111409867466145,141.05019135215522,335.1407591504541,49.09568787210753,1,1,0
0.04772653577588589,166.38905637237974,294.08428732655983,44.27567922365852,1,1,0
0.23052848739231588,262.783876287055,233.7324344044578,37.25214464033183,0,0,0
0.007546029332113208,171.8466900102449,415.5703867789416,38.29767388918843,0,1,0
0.036524766249075184,256.1070866959762,252.9119591162052,59.82204151237792,1,0,0
0.10493043189503973,223.73019615173806,124.5944912453649,41.77382760900809,0,1,0
0.0675017124176835,202.58589424065937,301.60578280881873,58.04533756895532,0,1,0
0.05970372126508366,164.85835935322794,280.9709066491393,40.194853721397635,1,1,0
0.0606143778112245,195.28780782376242,448.61578182507753,48.742539408212,0,0,0
0.022274617115747457,209.4823977437449,339.1755163355,49.309121155530036,0,1,0
0.01737810421335476,251.62694491505607,275.5789802535014,42.463442771768456,0,0,0
0.08286872536298562,155.71321996831227,284.2515927685541,50.76956979032822,1,0,0
0.08306640995435144,186.85915787369424,283.3277193729799,28.840997691561228,1,1,0
0.10089750236839574,202.24115659661425,477.37066996507065,49.114876926617285,1,0,0
0.12223079809183182,233.13391788430823,354.0387094510275,54.45165616446617,0,0,0
0.035804661846645186,154.57678312386116,187.42718621807916,41.65057332199619,0,0,0
0.034809218877559965,134.17151035563924,280.4448041519212,52.13001522094845,0,1,0
0.08004749661542437,233.6982575855025,298.1094041599593,51.53477476076786,0,0,0
0.05248595374439002,124.10254425266484,211.39454372285851,51.93648879577047,0,1,0
0.06052753242557585,264.24898573810844,157.36356342023282,36.551822791254466,1,0,0
0.07943097374771024,192.2036951258546,347.64507054294756,50.951709958801885,0,1,0
0.11036617381733836,122.62344588627768,235.62936034096768,32.77721086461442,0,1,0
0.020624120356882714,175.9789890298253,399.9017294847985,43.7055864389221,1,1,0
0.02354683943637782,218.95618165346187,300.65555460862674,49.96140104729069,0,0,0
0.0049348019593680285,173.36494562225113,262.0584943790612,52.08343483911426,0,1,0
0.04317070133047174,201.00148744121736,106.66130798835238,37.90696572184645,0,1,0
0.00183020521054285,237.00391828526432,397.78542797023454,47.15829775183465,1,0,0
0.03133034740910548,189.89048323061903,323.48214661162416,57.94546840615139,1,0,0
0.0391147292843563,153.14711617669332,264.14442249461104,40.20310981576088,0,1,0
0.016881533015726126,185.05080013140795,228.7766889935838,28.46363293814802,0,1,0
0.044681626507308767,270.742006822963,427.9272967225004,55.29567621238706,0,1,0
0.0015487531050737274,284.2532172666592,214.86242394617153,40.57792334242329,0,1,0
0.0019031749641394693,99.00369130288624,270.5082033357878,43.60905504968563,1,1,0
0.0864675684769068,254.55139545957385,345.57960816456506,51.306019597744644,1,1,0
0.022329251210387237,212.5073858017678,416.06133120186996,50.77258618023114,0,1,0
0.006794452064871399,246.1991339560075,282.6944234369776,60.215399955225344,0,1,0
0.03693267941395078,172.4755869866185,241.2146420613966,47.58156580198185,0,1,0
0.07348239702228676,111.5868245249257,291.4608633155745,50.68305380300941,0,0,0
0.01215590017149517,229.2244394323731,372.3576530365869,33.07091324875723,1,0,0
0.048760980932824646,152.95113693586416,390.3515908210562,56.2821461163212,0,1,0
0.004460551449494864,130.58537842575737,189.9872680763695,43.08616101998097,0,0,0
0.00265325479551547,134.07993087632667,309.1952096301608,82.31067246212017,0,0,0
0.03789544703127605,230.04568912076672,185.2587672830881,47.86395114426157,0,1,0
0.03889552213473711,206.97262330145986,370.7373736781818,54.24395083936801,1,1,0
0.0507268724102308,239.1233010937337,333.79071204665223,56.37707652562073,0,1,0
0.06474802814583422,233.45376272481823,226.30514952394162,49.11326433280699,0,1,0
0.18617785043499965,178.9533217708117,422.7316456040931,54.367601735219615,0,1,0
0.036314555961517815,196.4763213061272,326.801078400591,72.55447818369356,0,0,0
0.019500985705298943,174.42812356087302,318.0153984373303,42.46247158634511,1,0,0
0.07928269898663431,189.48361135672545,285.67108141232325,27.567313710887618,0,1,0
0.015792573271806866,151.6372631009467,299.3569652532275,36.971050868725165,0,1,0
0.028899171563665067,219.52421469371674,269.481399886177,59.972614935485424,0,1,0
0.004085258429183495,253.7560374490878,240.7033203026997,45.209423844280956,0,1,0
0.0012838804770737191,159.16934850895066,398.3304470084315,73.3191168582729,0,1,0
0.16436899616343012,264.06348227006714,260.58059282674543,57.2711325105079,0,1,0
0.09038838210575313,205.6760748238971,257.88735698146223,43.46974371120404,1,0,0
0.059532136639967086,212.05394882029066,289.6564727880894,42.21482876060891,0,0,0
0.026292982223257096,115.02852401962409,413.96115846838467,45.537325785600714,0,1,0
0.009515326807105437,109.6368845217133,390.49327149578505,29.355195384516172,1,1,0
0.008506037078642708,207.20581813898409,268.41213043460107,52.777442815702244,0,1,0
0.014400299456329181,239.48660623160038,398.1428340446942,56.93523166252501,0,0,0
0.039839532415665735,166.43097781775236,308.6496136342671,40.32670568195612,0,1,0
0.06269246438883878,283.50469502915445,232.52597855935718,34.48422767958306,0,0,0
0.05396951748483993,236.74679871271576,261.9096521597275,40.89444433947615,1,1,0
0.016420613069449797,154.58293741460074,409.86030954269825,59.97227282085761,0,1,0
0.15490517492781533,201.54243335267535,466.62762108552903,58.03221067278512,0,1,0
0.06695087024376133,323.8464566861706,325.5853407002562,52.153371359084936,1,0,0
0.040411524096566565,137.87179986001473,254.6770270653585,66.41869919766131,0,0,0
0.04730152360187176,226.41349694575527,290.0066025860843,33.10912135904474,0,1,0
0.02720189327660257,183.86277236383287,239.00446544488636,47.91621748426202,1,0,0
0.014233064613703175,235.3448145459256,250.65892968614006,55.60216206996395,0,1,0
0.022000706466155623,263.3636823159191,242.79617617625448,57.897690863096855,0,1,0
0.07090909238783566,180.68814556443164,293.65250020010745,58.03754911014967,0,1,0
0.0007249039860402138,255.94561358535867,309.65448291663415,57.23917643679256,1,1,0
0.006169019611998803,311.06016971359804,288.1471087454569,63.194927111410045,0,1,0
0.0023547188476260267,203.31373686721173,282.29416523827433,57.611684212533014,0,1,0
0.0020790725958646215,239.24443437470927,360.83932988045547,38.45585512838334,0,0,0
0.09671015168078294,170.47796148983625,281.66328600596427,45.45162999573118,1,1,0
0.06081203058503442,200.96296545156062,286.79873514930125,33.04749678871573,0,0,0
0.03213922972064462,191.16624536458787,285.8751783179115,59.96314575735576,0,0,0
0.005147845922390663,239.8467962829298,423.46301863610154,61.94583648055499,0,0,0
0.03382589828986166,260.23379678784625,260.70283001394023,37.79629558271251,0,0,0
0.03207251660471856,194.51725754412703,347.7036885553228,46.20030040785952,0,0,0
0.00950973564001125,276.68114228664615,240.12978448500314,32.44574897324884,1,0,0
0.028444956565116194,276.50237207808146,327.995586514021,48.78984968989469,0,0,0
0.025416830729160345,242.34268715899503,343.698655343067,41.73003827040105,0,0,0
0.04783612164565673,174.19867341391358,386.7407429442191,38.32290647664446,0,0,0
0.05040572680204561,169.40855916300487,269.2585464565948,49.75234150913313,1,1,0
0.0023181162010267368,159.38093226549807,210.88299481398548,68.81848559894782,0,1,0
0.023469200232753076,247.45830351190804,237.28117413915402,57.95115899725248,0,0,0
0.04915624973913643,139.41158962553178,377.1633258509337,47.48264906832736,0,1,0
0.03497197263038949,233.84188270555035,466.5401289989338,49.51428133234617,1,0,0
0.09706747265877194,145.94453260879436,366.7562729610175,68.78324113306927,0,1,0
0.05374873820274989,241.17730599209867,199.02884561693185,62.58639177194124,0,1,0
0.008892643438365367,200.86097913652802,364.052230489027,46.89336673977074,0,1,0
0.003659121812812042,266.68192809299137,224.49671271827668,55.01177006274804,0,0,0
0.05141970735544456,257.07272891606357,272.0685906295008,40.01408449278875,0,0,0
0.0013434536333697216,271.75327060010557,314.9784861492235,50.24758371426045,0,1,0
